"structural_breakpoint","id"
false,2994
false,2995
false,2996
true,2997
false,2998
false,2999
false,3000
false,3001
false,3002
false,3003
false,3004
false,3005
false,3006
true,3007
false,3008
false,3009
true,3010
false,3011
false,3012
false,3013
false,3014
true,3015
false,3016
false,3017
false,3018
false,3019
false,3020
true,3021
true,3022
false,3023
true,3024
true,3025
false,3026
false,3027
false,3028
true,3029
false,3030
true,3031
false,3032
true,3033
false,3034
false,3035
false,3036
true,3037
false,3038
false,3039
false,3040
false,3041
true,3042
true,3043
false,3044
true,3045
true,3046
false,3047
false,3048
false,3049
false,3050
false,3051
false,3052
false,3053
false,3054
false,3055
false,3056
false,3057
false,3058
true,3059
true,3060
true,3061
false,3062
false,3063
true,3064
false,3065
false,3066
false,3067
false,3068
false,3069
false,3070
false,3071
false,3072
false,3073
false,3074
true,3075
false,3076
false,3077
true,3078
true,3079
false,3080
false,3081
false,3082
false,3083
false,3084
false,3085
false,3086
true,3087
true,3088
true,3089
false,3090
false,3091
true,3092
false,3093
false,3094
false,3095
true,3096
true,3097
true,3098
false,3099
false,3100
false,3101
true,3102
false,3103
true,3104
true,3105
false,3106
true,3107
false,3108
true,3109
false,3110
false,3111
false,3112
false,3113
false,3114
false,3115
false,3116
true,3117
true,3118
false,3119
false,3120
false,3121
false,3122
false,3123
false,3124
true,3125
false,3126
false,3127
false,3128
false,3129
false,3130
false,3131
false,3132
true,3133
false,3134
true,3135
false,3136
false,3137
true,3138
false,3139
true,3140
false,3141
false,3142
false,3143
false,3144
false,3145
false,3146
false,3147
false,3148
false,3149
true,3150
false,3151
false,3152
true,3153
false,3154
false,3155
false,3156
false,3157
false,3158
false,3159
true,3160
true,3161
false,3162
false,3163
false,3164
true,3165
false,3166
false,3167
false,3168
false,3169
true,3170
true,3171
true,3172
false,3173
false,3174
false,3175
false,3176
false,3177
false,3178
false,3179
false,3180
false,3181
false,3182
true,3183
false,3184
true,3185
false,3186
false,3187
true,3188
true,3189
false,3190
true,3191
false,3192
false,3193
false,3194
false,3195
false,3196
false,3197
true,3198
false,3199
true,3200
true,3201
false,3202
false,3203
false,3204
false,3205
false,3206
true,3207
true,3208
false,3209
false,3210
false,3211
true,3212
true,3213
false,3214
false,3215
false,3216
false,3217
true,3218
true,3219
false,3220
false,3221
true,3222
false,3223
false,3224
true,3225
false,3226
false,3227
true,3228
false,3229
false,3230
true,3231
false,3232
false,3233
false,3234
false,3235
false,3236
true,3237
false,3238
false,3239
true,3240
true,3241
true,3242
true,3243
true,3244
true,3245
false,3246
true,3247
true,3248
true,3249
true,3250
true,3251
false,3252
false,3253
false,3254
true,3255
false,3256
true,3257
false,3258
false,3259
false,3260
false,3261
false,3262
false,3263
false,3264
false,3265
true,3266
false,3267
false,3268
false,3269
false,3270
false,3271
false,3272
false,3273
false,3274
false,3275
false,3276
false,3277
false,3278
false,3279
false,3280
false,3281
false,3282
true,3283
false,3284
false,3285
true,3286
true,3287
true,3288
false,3289
false,3290
false,3291
false,3292
false,3293
false,3294
true,3295
false,3296
false,3297
false,3298
true,3299
true,3300
true,3301
false,3302
false,3303
false,3304
false,3305
false,3306
true,3307
false,3308
false,3309
false,3310
false,3311
true,3312
false,3313
false,3314
false,3315
false,3316
true,3317
false,3318
false,3319
true,3320
true,3321
false,3322
true,3323
false,3324
false,3325
true,3326
false,3327
false,3328
false,3329
false,3330
true,3331
false,3332
true,3333
true,3334
false,3335
false,3336
false,3337
false,3338
false,3339
false,3340
false,3341
false,3342
true,3343
false,3344
false,3345
true,3346
false,3347
false,3348
false,3349
false,3350
false,3351
false,3352
false,3353
true,3354
false,3355
false,3356
false,3357
false,3358
false,3359
false,3360
true,3361
false,3362
false,3363
false,3364
false,3365
true,3366
true,3367
false,3368
false,3369
false,3370
true,3371
false,3372
false,3373
false,3374
true,3375
false,3376
true,3377
false,3378
true,3379
true,3380
false,3381
false,3382
true,3383
false,3384
false,3385
false,3386
true,3387
false,3388
true,3389
false,3390
false,3391
true,3392
false,3393
false,3394
false,3395
false,3396
false,3397
true,3398
false,3399
true,3400
true,3401
false,3402
false,3403
false,3404
true,3405
false,3406
false,3407
false,3408
true,3409
true,3410
false,3411
true,3412
true,3413
false,3414
false,3415
false,3416
false,3417
false,3418
true,3419
true,3420
false,3421
false,3422
false,3423
false,3424
false,3425
true,3426
true,3427
true,3428
false,3429
true,3430
false,3431
false,3432
false,3433
false,3434
true,3435
false,3436
false,3437
false,3438
false,3439
false,3440
true,3441
false,3442
true,3443
false,3444
false,3445
true,3446
false,3447
false,3448
true,3449
false,3450
true,3451
false,3452
false,3453
false,3454
false,3455
false,3456
true,3457
false,3458
true,3459
true,3460
true,3461
false,3462
false,3463
false,3464
false,3465
false,3466
false,3467
false,3468
false,3469
false,3470
true,3471
false,3472
false,3473
false,3474
false,3475
false,3476
true,3477
true,3478
false,3479
false,3480
false,3481
false,3482
true,3483
true,3484
false,3485
false,3486
true,3487
false,3488
false,3489
true,3490
false,3491
false,3492
true,3493
false,3494
false,3495
false,3496
false,3497
false,3498
false,3499
true,3500
false,3501
false,3502
true,3503
false,3504
true,3505
false,3506
true,3507
false,3508
false,3509
true,3510
false,3511
false,3512
true,3513
false,3514
false,3515
false,3516
true,3517
false,3518
false,3519
false,3520
false,3521
true,3522
false,3523
false,3524
false,3525
true,3526
false,3527
true,3528
false,3529
false,3530
true,3531
false,3532
true,3533
false,3534
false,3535
true,3536
false,3537
false,3538
false,3539
false,3540
false,3541
false,3542
false,3543
false,3544
true,3545
false,3546
false,3547
false,3548
false,3549
false,3550
false,3551
false,3552
true,3553
false,3554
false,3555
true,3556
true,3557
false,3558
false,3559
true,3560
false,3561
false,3562
false,3563
false,3564
false,3565
true,3566
true,3567
false,3568
false,3569
true,3570
true,3571
false,3572
true,3573
false,3574
true,3575
false,3576
true,3577
true,3578
false,3579
false,3580
false,3581
false,3582
false,3583
false,3584
true,3585
false,3586
true,3587
true,3588
true,3589
false,3590
true,3591
true,3592
false,3593
false,3594
false,3595
false,3596
false,3597
false,3598
false,3599
true,3600
false,3601
false,3602
false,3603
false,3604
true,3605
false,3606
false,3607
false,3608
false,3609
false,3610
false,3611
false,3612
false,3613
true,3614
false,3615
false,3616
false,3617
false,3618
false,3619
true,3620
false,3621
false,3622
false,3623
true,3624
true,3625
true,3626
false,3627
true,3628
false,3629
false,3630
false,3631
false,3632
true,3633
false,3634
false,3635
false,3636
true,3637
false,3638
false,3639
false,3640
true,3641
false,3642
true,3643
true,3644
false,3645
true,3646
false,3647
false,3648
false,3649
false,3650
false,3651
false,3652
false,3653
false,3654
false,3655
false,3656
true,3657
false,3658
true,3659
false,3660
true,3661
false,3662
false,3663
true,3664
false,3665
false,3666
false,3667
false,3668
false,3669
false,3670
true,3671
true,3672
false,3673
false,3674
false,3675
false,3676
false,3677
false,3678
true,3679
false,3680
true,3681
false,3682
true,3683
false,3684
false,3685
false,3686
false,3687
false,3688
false,3689
false,3690
false,3691
false,3692
true,3693
false,3694
true,3695
true,3696
false,3697
false,3698
false,3699
false,3700
true,3701
true,3702
false,3703
false,3704
false,3705
true,3706
false,3707
false,3708
false,3709
true,3710
false,3711
false,3712
false,3713
false,3714
true,3715
false,3716
false,3717
false,3718
false,3719
false,3720
true,3721
true,3722
true,3723
false,3724
true,3725
false,3726
false,3727
true,3728
true,3729
false,3730
false,3731
false,3732
false,3733
false,3734
true,3735
true,3736
false,3737
true,3738
true,3739
true,3740
false,3741
false,3742
true,3743
false,3744
true,3745
false,3746
true,3747
false,3748
false,3749
false,3750
false,3751
true,3752
true,3753
true,3754
true,3755
false,3756
false,3757
false,3758
false,3759
false,3760
false,3761
true,3762
true,3763
false,3764
true,3765
true,3766
true,3767
true,3768
true,3769
false,3770
false,3771
true,3772
false,3773
false,3774
false,3775
true,3776
true,3777
false,3778
false,3779
false,3780
false,3781
true,3782
false,3783
false,3784
false,3785
false,3786
false,3787
false,3788
false,3789
false,3790
true,3791
false,3792
false,3793
false,3794
false,3795
false,3796
true,3797
false,3798
true,3799
false,3800
false,3801
true,3802
false,3803
false,3804
false,3805
false,3806
false,3807
false,3808
false,3809
false,3810
true,3811
true,3812
false,3813
false,3814
false,3815
false,3816
false,3817
false,3818
true,3819
false,3820
true,3821
true,3822
true,3823
false,3824
true,3825
true,3826
false,3827
false,3828
false,3829
false,3830
false,3831
false,3832
false,3833
true,3834
false,3835
false,3836
false,3837
false,3838
false,3839
false,3840
false,3841
true,3842
false,3843
false,3844
false,3845
false,3846
false,3847
false,3848
false,3849
false,3850
true,3851
false,3852
false,3853
false,3854
false,3855
false,3856
false,3857
false,3858
true,3859
false,3860
true,3861
true,3862
false,3863
true,3864
false,3865
false,3866
true,3867
false,3868
false,3869
false,3870
false,3871
true,3872
true,3873
false,3874
false,3875
true,3876
false,3877
false,3878
false,3879
false,3880
false,3881
true,3882
true,3883
false,3884
false,3885
false,3886
false,3887
false,3888
true,3889
false,3890
false,3891
true,3892
false,3893
true,3894
false,3895
false,3896
false,3897
true,3898
true,3899
false,3900
false,3901
true,3902
false,3903
true,3904
false,3905
false,3906
true,3907
true,3908
false,3909
false,3910
false,3911
true,3912
false,3913
false,3914
false,3915
false,3916
true,3917
true,3918
true,3919
false,3920
false,3921
false,3922
true,3923
false,3924
false,3925
false,3926
true,3927
false,3928
false,3929
false,3930
false,3931
false,3932
false,3933
true,3934
false,3935
true,3936
false,3937
true,3938
true,3939
true,3940
false,3941
true,3942
false,3943
false,3944
true,3945
false,3946
false,3947
true,3948
false,3949
false,3950
false,3951
false,3952
false,3953
true,3954
false,3955
true,3956
false,3957
false,3958
false,3959
false,3960
true,3961
false,3962
false,3963
false,3964
false,3965
false,3966
false,3967
false,3968
false,3969
false,3970
false,3971
true,3972
false,3973
true,3974
false,3975
false,3976
false,3977
true,3978
false,3979
false,3980
false,3981
false,3982
false,3983
false,3984
false,3985
true,3986
false,3987
false,3988
false,3989
false,3990
false,3991
true,3992
false,3993
false,3994
false,3995
true,3996
true,3997
false,3998
false,3999
false,4000
false,4001
true,4002
true,4003
false,4004
true,4005
false,4006
true,4007
false,4008
false,4009
false,4010
false,4011
false,4012
false,4013
false,4014
true,4015
true,4016
false,4017
false,4018
false,4019
false,4020
true,4021
false,4022
true,4023
false,4024
true,4025
false,4026
false,4027
false,4028
false,4029
true,4030
true,4031
false,4032
false,4033
false,4034
false,4035
false,4036
false,4037
false,4038
false,4039
false,4040
true,4041
false,4042
true,4043
false,4044
true,4045
true,4046
true,4047
true,4048
false,4049
true,4050
true,4051
false,4052
false,4053
false,4054
false,4055
false,4056
false,4057
false,4058
true,4059
false,4060
true,4061
true,4062
true,4063
false,4064
false,4065
false,4066
false,4067
true,4068
false,4069
true,4070
false,4071
true,4072
false,4073
false,4074
true,4075
false,4076
false,4077
false,4078
false,4079
true,4080
false,4081
true,4082
false,4083
false,4084
true,4085
true,4086
false,4087
false,4088
false,4089
false,4090
false,4091
false,4092
false,4093
false,4094
false,4095
true,4096
false,4097
true,4098
true,4099
true,4100
false,4101
true,4102
false,4103
false,4104
false,4105
true,4106
false,4107
true,4108
false,4109
false,4110
false,4111
false,4112
false,4113
true,4114
false,4115
false,4116
true,4117
false,4118
true,4119
false,4120
false,4121
false,4122
false,4123
true,4124
false,4125
false,4126
true,4127
false,4128
false,4129
false,4130
true,4131
false,4132
false,4133
false,4134
false,4135
false,4136
false,4137
true,4138
false,4139
true,4140
false,4141
true,4142
false,4143
false,4144
true,4145
false,4146
true,4147
false,4148
false,4149
false,4150
false,4151
false,4152
true,4153
false,4154
false,4155
false,4156
false,4157
false,4158
true,4159
false,4160
false,4161
false,4162
false,4163
false,4164
false,4165
false,4166
true,4167
false,4168
true,4169
false,4170
false,4171
false,4172
false,4173
true,4174
false,4175
false,4176
true,4177
true,4178
false,4179
false,4180
false,4181
false,4182
false,4183
true,4184
true,4185
true,4186
false,4187
true,4188
false,4189
false,4190
false,4191
false,4192
false,4193
false,4194
true,4195
false,4196
false,4197
false,4198
true,4199
true,4200
false,4201
false,4202
false,4203
false,4204
false,4205
true,4206
false,4207
true,4208
false,4209
false,4210
false,4211
true,4212
true,4213
false,4214
false,4215
false,4216
false,4217
false,4218
true,4219
false,4220
true,4221
false,4222
false,4223
false,4224
false,4225
false,4226
false,4227
false,4228
false,4229
true,4230
false,4231
true,4232
false,4233
false,4234
true,4235
false,4236
true,4237
false,4238
false,4239
false,4240
false,4241
false,4242
false,4243
false,4244
true,4245
false,4246
false,4247
false,4248
false,4249
true,4250
true,4251
false,4252
true,4253
false,4254
true,4255
true,4256
false,4257
false,4258
false,4259
false,4260
false,4261
false,4262
false,4263
false,4264
true,4265
false,4266
false,4267
true,4268
false,4269
true,4270
false,4271
false,4272
false,4273
true,4274
false,4275
true,4276
true,4277
false,4278
false,4279
true,4280
false,4281
true,4282
false,4283
true,4284
true,4285
false,4286
false,4287
false,4288
false,4289
false,4290
true,4291
false,4292
false,4293
false,4294
false,4295
false,4296
true,4297
false,4298
false,4299
true,4300
true,4301
true,4302
false,4303
false,4304
true,4305
true,4306
true,4307
false,4308
false,4309
true,4310
true,4311
false,4312
false,4313
true,4314
false,4315
false,4316
true,4317
false,4318
true,4319
false,4320
false,4321
false,4322
false,4323
false,4324
true,4325
false,4326
true,4327
true,4328
false,4329
false,4330
false,4331
false,4332
true,4333
false,4334
false,4335
false,4336
false,4337
false,4338
false,4339
false,4340
false,4341
true,4342
true,4343
false,4344
false,4345
true,4346
false,4347
true,4348
false,4349
false,4350
false,4351
true,4352
true,4353
false,4354
false,4355
false,4356
false,4357
false,4358
false,4359
false,4360
false,4361
true,4362
false,4363
false,4364
false,4365
false,4366
false,4367
false,4368
false,4369
false,4370
false,4371
false,4372
true,4373
false,4374
false,4375
true,4376
true,4377
false,4378
false,4379
false,4380
false,4381
false,4382
true,4383
true,4384
true,4385
true,4386
true,4387
true,4388
true,4389
true,4390
false,4391
true,4392
true,4393
false,4394
true,4395
false,4396
false,4397
true,4398
false,4399
true,4400
true,4401
false,4402
true,4403
true,4404
false,4405
false,4406
false,4407
false,4408
false,4409
false,4410
true,4411
true,4412
false,4413
false,4414
false,4415
true,4416
false,4417
false,4418
false,4419
false,4420
false,4421
false,4422
false,4423
true,4424
true,4425
false,4426
false,4427
false,4428
false,4429
false,4430
true,4431
false,4432
false,4433
false,4434
false,4435
true,4436
true,4437
false,4438
true,4439
false,4440
false,4441
true,4442
false,4443
true,4444
false,4445
false,4446
false,4447
true,4448
true,4449
false,4450
false,4451
false,4452
false,4453
true,4454
true,4455
true,4456
false,4457
true,4458
true,4459
true,4460
false,4461
false,4462
false,4463
false,4464
false,4465
false,4466
false,4467
true,4468
true,4469
false,4470
false,4471
true,4472
false,4473
false,4474
false,4475
false,4476
false,4477
true,4478
false,4479
false,4480
false,4481
false,4482
false,4483
false,4484
false,4485
false,4486
false,4487
false,4488
true,4489
false,4490
false,4491
false,4492
true,4493
true,4494
false,4495
false,4496
false,4497
false,4498
false,4499
false,4500
false,4501
false,4502
false,4503
false,4504
false,4505
true,4506
false,4507
false,4508
false,4509
false,4510
false,4511
false,4512
false,4513
false,4514
false,4515
false,4516
true,4517
false,4518
false,4519
false,4520
false,4521
false,4522
false,4523
false,4524
false,4525
false,4526
false,4527
false,4528
true,4529
false,4530
false,4531
false,4532
false,4533
false,4534
false,4535
false,4536
true,4537
false,4538
false,4539
false,4540
true,4541
true,4542
false,4543
false,4544
false,4545
true,4546
false,4547
false,4548
true,4549
false,4550
false,4551
false,4552
true,4553
false,4554
false,4555
false,4556
false,4557
false,4558
true,4559
false,4560
true,4561
false,4562
false,4563
false,4564
false,4565
true,4566
false,4567
true,4568
false,4569
true,4570
false,4571
false,4572
true,4573
false,4574
true,4575
false,4576
false,4577
false,4578
false,4579
false,4580
true,4581
false,4582
false,4583
true,4584
false,4585
true,4586
false,4587
true,4588
false,4589
false,4590
false,4591
false,4592
true,4593
true,4594
false,4595
false,4596
false,4597
false,4598
true,4599
false,4600
false,4601
true,4602
false,4603
false,4604
false,4605
false,4606
false,4607
false,4608
false,4609
true,4610
false,4611
false,4612
false,4613
false,4614
false,4615
false,4616
false,4617
false,4618
false,4619
true,4620
true,4621
false,4622
false,4623
false,4624
true,4625
false,4626
true,4627
true,4628
false,4629
true,4630
false,4631
false,4632
true,4633
false,4634
false,4635
true,4636
false,4637
false,4638
false,4639
true,4640
false,4641
false,4642
false,4643
false,4644
true,4645
false,4646
false,4647
false,4648
false,4649
true,4650
false,4651
false,4652
true,4653
false,4654
false,4655
false,4656
false,4657
false,4658
true,4659
false,4660
false,4661
false,4662
true,4663
true,4664
false,4665
false,4666
false,4667
true,4668
true,4669
false,4670
false,4671
false,4672
false,4673
true,4674
true,4675
true,4676
false,4677
false,4678
false,4679
false,4680
false,4681
false,4682
false,4683
false,4684
false,4685
true,4686
false,4687
false,4688
true,4689
false,4690
false,4691
false,4692
false,4693
false,4694
false,4695
true,4696
false,4697
false,4698
true,4699
false,4700
false,4701
true,4702
false,4703
true,4704
true,4705
false,4706
false,4707
false,4708
false,4709
true,4710
false,4711
false,4712
false,4713
false,4714
false,4715
false,4716
false,4717
false,4718
true,4719
true,4720
false,4721
false,4722
false,4723
false,4724
false,4725
true,4726
false,4727
false,4728
false,4729
false,4730
false,4731
true,4732
false,4733
false,4734
true,4735
true,4736
false,4737
false,4738
true,4739
false,4740
false,4741
true,4742
false,4743
false,4744
false,4745
true,4746
false,4747
false,4748
false,4749
false,4750
false,4751
true,4752
true,4753
false,4754
false,4755
false,4756
true,4757
false,4758
false,4759
true,4760
true,4761
false,4762
false,4763
false,4764
false,4765
false,4766
false,4767
false,4768
false,4769
false,4770
false,4771
false,4772
false,4773
false,4774
false,4775
false,4776
false,4777
false,4778
false,4779
false,4780
false,4781
false,4782
false,4783
false,4784
false,4785
false,4786
true,4787
false,4788
true,4789
false,4790
true,4791
false,4792
false,4793
false,4794
false,4795
false,4796
true,4797
true,4798
false,4799
true,4800
true,4801
false,4802
false,4803
false,4804
false,4805
false,4806
false,4807
true,4808
false,4809
false,4810
false,4811
false,4812
true,4813
false,4814
true,4815
false,4816
true,4817
false,4818
true,4819
false,4820
false,4821
false,4822
false,4823
false,4824
true,4825
false,4826
true,4827
false,4828
false,4829
true,4830
false,4831
false,4832
false,4833
false,4834
false,4835
false,4836
false,4837
true,4838
false,4839
true,4840
false,4841
false,4842
true,4843
true,4844
true,4845
true,4846
false,4847
true,4848
false,4849
false,4850
false,4851
false,4852
true,4853
true,4854
false,4855
false,4856
false,4857
false,4858
false,4859
false,4860
false,4861
false,4862
false,4863
true,4864
false,4865
false,4866
true,4867
false,4868
false,4869
false,4870
false,4871
true,4872
true,4873
false,4874
false,4875
false,4876
false,4877
false,4878
false,4879
false,4880
false,4881
true,4882
false,4883
true,4884
false,4885
false,4886
true,4887
true,4888
false,4889
false,4890
false,4891
false,4892
false,4893
true,4894
false,4895
false,4896
true,4897
true,4898
false,4899
false,4900
true,4901
false,4902
false,4903
true,4904
false,4905
true,4906
true,4907
true,4908
false,4909
false,4910
true,4911
false,4912
false,4913
true,4914
true,4915
false,4916
false,4917
false,4918
false,4919
false,4920
false,4921
false,4922
false,4923
false,4924
true,4925
false,4926
false,4927
false,4928
false,4929
false,4930
false,4931
false,4932
true,4933
false,4934
false,4935
false,4936
false,4937
false,4938
true,4939
false,4940
true,4941
false,4942
false,4943
true,4944
false,4945
false,4946
true,4947
false,4948
false,4949
false,4950
false,4951
true,4952
false,4953
false,4954
false,4955
false,4956
false,4957
false,4958
false,4959
true,4960
true,4961
false,4962
false,4963
false,4964
true,4965
false,4966
false,4967
false,4968
true,4969
false,4970
true,4971
false,4972
false,4973
false,4974
false,4975
false,4976
false,4977
true,4978
false,4979
false,4980
false,4981
false,4982
false,4983
true,4984
false,4985
false,4986
false,4987
false,4988
false,4989
true,4990
true,4991
false,4992
false,4993
true,4994
false,4995
true,4996
true,4997
false,4998
false,4999
false,5000
true,5001
false,5002
true,5003
false,5004
false,5005
false,5006
false,5007
false,5008
false,5009
true,5010
true,5011
false,5012
false,5013
false,5014
false,5015
true,5016
false,5017
true,5018
true,5019
false,5020
false,5021
true,5022
false,5023
false,5024
false,5025
false,5026
true,5027
false,5028
false,5029
true,5030
false,5031
true,5032
true,5033
false,5034
false,5035
false,5036
true,5037
true,5038
false,5039
false,5040
false,5041
false,5042
true,5043
false,5044
false,5045
false,5046
true,5047
false,5048
false,5049
true,5050
true,5051
false,5052
false,5053
true,5054
false,5055
true,5056
false,5057
false,5058
true,5059
false,5060
true,5061
false,5062
false,5063
true,5064
false,5065
true,5066
true,5067
false,5068
false,5069
false,5070
false,5071
false,5072
true,5073
false,5074
false,5075
true,5076
false,5077
false,5078
false,5079
false,5080
false,5081
true,5082
false,5083
false,5084
false,5085
false,5086
false,5087
false,5088
true,5089
false,5090
false,5091
true,5092
true,5093
false,5094
false,5095
false,5096
true,5097
false,5098
true,5099
true,5100
false,5101
true,5102
false,5103
true,5104
false,5105
false,5106
true,5107
false,5108
false,5109
false,5110
false,5111
true,5112
false,5113
true,5114
false,5115
false,5116
true,5117
true,5118
false,5119
true,5120
true,5121
false,5122
true,5123
false,5124
false,5125
false,5126
false,5127
true,5128
false,5129
true,5130
false,5131
true,5132
true,5133
false,5134
false,5135
false,5136
false,5137
false,5138
true,5139
false,5140
false,5141
false,5142
true,5143
false,5144
false,5145
false,5146
false,5147
false,5148
false,5149
true,5150
false,5151
false,5152
true,5153
false,5154
true,5155
false,5156
false,5157
false,5158
false,5159
false,5160
false,5161
false,5162
false,5163
false,5164
false,5165
true,5166
false,5167
true,5168
false,5169
false,5170
false,5171
false,5172
false,5173
false,5174
false,5175
false,5176
false,5177
false,5178
true,5179
true,5180
false,5181
false,5182
false,5183
true,5184
false,5185
true,5186
false,5187
false,5188
false,5189
false,5190
false,5191
false,5192
false,5193
false,5194
false,5195
true,5196
true,5197
false,5198
true,5199
true,5200
false,5201
false,5202
false,5203
false,5204
false,5205
false,5206
true,5207
false,5208
false,5209
false,5210
true,5211
false,5212
true,5213
true,5214
false,5215
false,5216
false,5217
false,5218
false,5219
true,5220
false,5221
false,5222
false,5223
false,5224
false,5225
true,5226
true,5227
true,5228
true,5229
false,5230
false,5231
false,5232
false,5233
false,5234
false,5235
true,5236
true,5237
true,5238
false,5239
false,5240
false,5241
false,5242
false,5243
false,5244
false,5245
false,5246
false,5247
true,5248
true,5249
false,5250
false,5251
false,5252
true,5253
false,5254
false,5255
true,5256
true,5257
true,5258
false,5259
true,5260
true,5261
false,5262
false,5263
false,5264
false,5265
true,5266
true,5267
true,5268
true,5269
false,5270
false,5271
false,5272
true,5273
false,5274
true,5275
false,5276
false,5277
false,5278
false,5279
true,5280
false,5281
false,5282
false,5283
false,5284
false,5285
false,5286
false,5287
false,5288
true,5289
false,5290
true,5291
true,5292
false,5293
false,5294
false,5295
false,5296
true,5297
false,5298
false,5299
false,5300
true,5301
false,5302
false,5303
true,5304
false,5305
false,5306
true,5307
false,5308
false,5309
true,5310
true,5311
false,5312
false,5313
true,5314
true,5315
false,5316
false,5317
false,5318
false,5319
false,5320
false,5321
false,5322
false,5323
true,5324
false,5325
false,5326
false,5327
false,5328
true,5329
false,5330
false,5331
true,5332
false,5333
true,5334
true,5335
true,5336
false,5337
false,5338
false,5339
false,5340
false,5341
true,5342
true,5343
false,5344
false,5345
false,5346
true,5347
false,5348
false,5349
true,5350
true,5351
false,5352
false,5353
false,5354
false,5355
false,5356
true,5357
false,5358
false,5359
false,5360
false,5361
false,5362
false,5363
true,5364
false,5365
false,5366
false,5367
false,5368
false,5369
false,5370
false,5371
false,5372
true,5373
false,5374
true,5375
false,5376
false,5377
false,5378
false,5379
true,5380
false,5381
false,5382
false,5383
false,5384
false,5385
true,5386
false,5387
false,5388
true,5389
false,5390
false,5391
true,5392
false,5393
false,5394
false,5395
false,5396
false,5397
true,5398
false,5399
false,5400
false,5401
false,5402
true,5403
false,5404
false,5405
false,5406
false,5407
false,5408
false,5409
false,5410
false,5411
true,5412
false,5413
false,5414
true,5415
false,5416
false,5417
true,5418
false,5419
false,5420
false,5421
false,5422
true,5423
false,5424
false,5425
true,5426
false,5427
false,5428
false,5429
false,5430
false,5431
false,5432
false,5433
false,5434
false,5435
false,5436
false,5437
true,5438
false,5439
false,5440
true,5441
false,5442
false,5443
false,5444
false,5445
false,5446
false,5447
false,5448
false,5449
false,5450
true,5451
true,5452
true,5453
true,5454
false,5455
false,5456
false,5457
false,5458
false,5459
false,5460
false,5461
false,5462
false,5463
true,5464
false,5465
true,5466
false,5467
true,5468
false,5469
false,5470
true,5471
true,5472
false,5473
true,5474
true,5475
true,5476
false,5477
true,5478
true,5479
false,5480
true,5481
true,5482
false,5483
false,5484
false,5485
false,5486
false,5487
false,5488
true,5489
true,5490
false,5491
false,5492
true,5493
false,5494
false,5495
false,5496
false,5497
false,5498
true,5499
false,5500
false,5501
true,5502
false,5503
false,5504
true,5505
true,5506
false,5507
false,5508
false,5509
false,5510
false,5511
false,5512
false,5513
true,5514
false,5515
false,5516
false,5517
false,5518
false,5519
false,5520
false,5521
false,5522
false,5523
true,5524
true,5525
false,5526
true,5527
false,5528
true,5529
true,5530
false,5531
false,5532
true,5533
false,5534
false,5535
false,5536
true,5537
true,5538
false,5539
false,5540
false,5541
true,5542
false,5543
false,5544
true,5545
true,5546
false,5547
false,5548
false,5549
false,5550
true,5551
false,5552
false,5553
false,5554
false,5555
false,5556
false,5557
false,5558
true,5559
true,5560
false,5561
false,5562
false,5563
false,5564
false,5565
true,5566
true,5567
false,5568
true,5569
false,5570
false,5571
false,5572
true,5573
true,5574
false,5575
false,5576
false,5577
false,5578
true,5579
false,5580
false,5581
false,5582
false,5583
false,5584
false,5585
false,5586
false,5587
false,5588
true,5589
false,5590
false,5591
true,5592
false,5593
false,5594
true,5595
false,5596
false,5597
false,5598
true,5599
false,5600
false,5601
false,5602
true,5603
false,5604
true,5605
false,5606
false,5607
false,5608
false,5609
false,5610
true,5611
false,5612
false,5613
false,5614
false,5615
false,5616
false,5617
false,5618
true,5619
false,5620
true,5621
false,5622
false,5623
false,5624
false,5625
false,5626
false,5627
false,5628
true,5629
false,5630
true,5631
false,5632
false,5633
false,5634
false,5635
false,5636
false,5637
false,5638
true,5639
false,5640
false,5641
false,5642
true,5643
true,5644
false,5645
false,5646
false,5647
true,5648
false,5649
true,5650
true,5651
false,5652
false,5653
true,5654
false,5655
false,5656
false,5657
false,5658
false,5659
false,5660
true,5661
false,5662
false,5663
false,5664
false,5665
true,5666
false,5667
false,5668
false,5669
false,5670
false,5671
true,5672
false,5673
true,5674
false,5675
false,5676
false,5677
false,5678
false,5679
true,5680
false,5681
false,5682
false,5683
true,5684
true,5685
false,5686
false,5687
true,5688
false,5689
true,5690
false,5691
false,5692
false,5693
true,5694
false,5695
true,5696
false,5697
false,5698
false,5699
true,5700
true,5701
true,5702
false,5703
false,5704
false,5705
false,5706
false,5707
true,5708
false,5709
false,5710
false,5711
false,5712
false,5713
true,5714
false,5715
true,5716
false,5717
true,5718
false,5719
false,5720
true,5721
false,5722
false,5723
false,5724
false,5725
true,5726
false,5727
false,5728
false,5729
false,5730
false,5731
true,5732
false,5733
false,5734
false,5735
false,5736
true,5737
false,5738
false,5739
true,5740
true,5741
false,5742
false,5743
false,5744
true,5745
true,5746
true,5747
false,5748
true,5749
true,5750
false,5751
false,5752
false,5753
true,5754
false,5755
true,5756
false,5757
false,5758
true,5759
true,5760
false,5761
false,5762
false,5763
false,5764
false,5765
false,5766
false,5767
true,5768
false,5769
false,5770
false,5771
true,5772
true,5773
true,5774
false,5775
false,5776
false,5777
false,5778
true,5779
false,5780
false,5781
false,5782
false,5783
false,5784
false,5785
true,5786
false,5787
false,5788
false,5789
true,5790
